"DATASET","REP","CLIM_YR","PLT_SZ","SurvRate_JAGS","SurvRate_JAGSnoMs","SurvRate_GLMM","SurvRate_True","GrwthRate_JAGS","GrwthRate_JAGSnoMs","GrwthRate_GLMM","GrwthRate_True"
"SimDat20yr",10,2017,80.3983200736663,0.990976766802178,0.978659596677036,0.967184547626284,0.975132523662959,47.969037332467,45.0508399965479,47.0625311095462,44.1457154887909
"SimDat20yr",10,2017,83.2803153907084,0.991191260664662,0.979137827629739,0.967804346714558,0.975593827915331,49.2537571677167,46.1553632275281,48.1278980318937,45.3252707925051
"SimDat20yr",10,2017,86.1944809986906,0.991395850859937,0.979594726698842,0.968398696467422,0.976036268973604,50.5415841565247,47.2601442167008,49.1915812182706,46.5076075711593
"SimDat20yr",10,2017,89.2999312115543,0.991601475231867,0.980054686026722,0.968999251190943,0.976483411252263,51.9020432135657,48.4246825585406,50.3107600677857,47.7565513234149
"SimDat20yr",10,2017,92.5321072650703,0.991803125033616,0.980506499299035,0.969591398000517,0.976924378679372,53.3055388630991,49.6233903246682,51.4606480796466,49.0449247736793
"SimDat20yr",10,2017,95.563197366089,0.991981775791114,0.980907408676881,0.970118725532425,0.977317150577408,54.6106374237118,50.7356928873347,52.5257662627878,50.2429018297803
"SimDat20yr",10,2017,98.4998451822912,0.992146017468331,0.981276511929734,0.970605830864035,0.977680029253636,55.8652523992171,51.8028768847461,53.5460161419142,51.3944765866971
"SimDat20yr",10,2017,101.582785938045,0.992309824472499,0.981645151822672,0.971093903421982,0.978043694504803,57.1723657450174,52.9125888782829,54.605235038058,52.5941745516046
"SimDat20yr",10,2017,104.609020660149,0.992462699375302,0.981989659740739,0.971551483178477,0.978384701918391,58.4458409838936,53.9917053941272,55.6336359333662,53.7629377579587
"SimDat20yr",10,2017,107.614900657569,0.992607368595944,0.982316100730622,0.971986393473961,0.978708873381011,59.7016802328195,55.0539549143511,56.6444411533846,54.9154574826822
"SimDat20yr",10,2017,110.526931138367,0.992741193640196,0.982618445696901,0.972390376795148,0.979010045381575,60.9099864116921,56.074237216803,57.6139197443336,56.0243018659165
"SimDat20yr",10,2017,113.482325854321,0.992871090582059,0.982912264486611,0.972784072339183,0.979303598355086,62.1281899802816,57.1011661868128,58.588364239127,57.1421774975202
"SimDat20yr",10,2017,116.484229323014,0.992997341826037,0.983198170632758,0.973168230843662,0.979590089896753,63.3574858435449,58.1357416818053,59.5687215983921,58.2701805673296
"SimDat20yr",10,2017,119.307589339838,0.993111196058408,0.983456288807715,0.973515971269001,0.979849465820338,64.5064703696892,59.1012111317574,60.482401395677,59.3244441460882
"SimDat20yr",10,2017,122.145085442724,0.993221149659052,0.983705824904516,0.973852993922102,0.98010088824389,65.6543909644645,60.0643526601317,61.3927510618375,60.3776881838357
"SimDat20yr",10,2017,125.683539230623,0.993352397865062,0.98400402893283,0.974256855815094,0.980402227898179,67.0766109370217,61.2556926670279,62.5172626957849,61.6825494063788
"SimDat20yr",10,2017,128.631941377867,0.993457108599783,0.984242207679691,0.974580307474757,0.980643613910552,68.2540489925448,62.2403903289646,63.4454710924264,62.7627792090903
"SimDat20yr",10,2017,131.335191543257,0.993549630230195,0.984452862398314,0.974867045830056,0.980857635157013,69.3276794913199,63.1370361770928,64.2897103605862,63.7477341754124
"SimDat20yr",10,2017,134.07814266807,0.993640296177673,0.98465947790889,0.975148901907466,0.981068043897102,70.4114556270079,64.0409792291161,65.1399005488078,64.7419610743743
"SimDat20yr",10,2017,136.799802654624,0.993727229097353,0.984857761099917,0.975419973399359,0.981270432077454,71.4813637165586,64.9322156575411,65.9772492064148,65.7234311259478
"SimDat20yr",10,2017,139.975421359639,0.993825058418153,0.98508110466625,0.975725997953912,0.981498953503924,72.7230372597631,65.9651378242192,66.9466277329352,66.8624260793734
"SimDat20yr",10,2017,144.272288713018,0.993951642262777,0.985370424466335,0.976123534211223,0.981795869911454,74.391997263559,67.3511955417822,68.2456133845509,68.3933029566042
"SimDat20yr",10,2017,146.991236441018,0.994028516686168,0.985546312611396,0.976365834897906,0.981976875953139,75.4416583333004,68.2215967669581,69.06029779583,69.3560784822111
"SimDat20yr",10,2017,149.630067913676,0.994100874043306,0.985711994455577,0.976594513970676,0.98214773023315,76.4557662601726,69.0615558762564,69.845741690811,70.2862143771929
"SimDat20yr",10,2018,1,0.817154095233108,0.709804565070274,0.796550621957966,0.747882133172466,1.86713529407141,2.11860127983805,3.24978746457402,1.59058959521708
"SimDat20yr",10,2018,2.58689776396124,0.895882793874126,0.820431226324408,0.869523831065912,0.832777302252352,3.8101698580144,4.07319186636689,5.94584851048513,3.24049333822955
"SimDat20yr",10,2018,5.43509194201455,0.934869052151322,0.881565631256073,0.909883666938307,0.881856360055581,6.65133561368566,6.78706316111814,9.53116556239037,5.64958737489638
"SimDat20yr",10,2018,8.37819600856587,0.950840947382017,0.908198687057789,0.927867737446133,0.904306801538832,9.2034445677288,9.13984041420684,12.5487749562969,7.81146458776113
"SimDat20yr",10,2018,11.394562374498,0.959853062608983,0.923719491860654,0.938570529671977,0.917861548968929,11.5923187194449,11.2923566350799,15.2574767833775,9.83378879611502
"SimDat20yr",10,2018,14.3928317919052,0.965618154517613,0.933860250902698,0.945689086697054,0.926964616581046,13.8134451968812,13.260351870809,17.6995635793191,11.7132310830526
"SimDat20yr",10,2018,17.4168456893173,0.969724871458731,0.941195307345102,0.950916790827863,0.933697519206496,15.9388281756506,15.1187567280116,19.9804052276192,13.5110007167877
"SimDat20yr",10,2018,20.4492023787929,0.972809360075472,0.946770625575651,0.954943266521553,0.938912573711958,17.9790868292628,16.8832643475391,22.1263290434643,15.2362440739043
"SimDat20yr",10,2018,23.4679857009673,0.975210207472725,0.951152291689919,0.958144818457627,0.943078280702769,19.9362688559525,18.5602152337554,24.150012916163,16.8908113260975
"SimDat20yr",10,2018,26.4680666305487,0.977137729078788,0.954698425772332,0.960762895096027,0.94649792188614,21.8198613670253,20.1611385806115,26.0690211090402,18.4828120312577
"SimDat20yr",10,2018,29.4813766244729,0.978740337870424,0.957667072858603,0.962975256164884,0.949397200702957,23.6587625709025,21.7129556411348,27.9181493397547,20.0367331214568
"SimDat20yr",10,2018,32.4669190254479,0.980080633630652,0.960164655135479,0.964852522105075,0.951864460076473,25.4349389476188,23.2022840929105,29.6834005242052,21.5373846867925
"SimDat20yr",10,2018,35.4521633345378,0.981230441530446,0.962318537241237,0.966484158061536,0.954014374392591,27.1705847525199,24.6492454055122,31.3902153039359,23.0035587425004
"SimDat20yr",10,2018,38.3948724021863,0.982216346746103,0.96417402062048,0.967899895351063,0.95588406580326,28.846112686562,26.0387702163461,33.0221334691878,24.4187431589699
